HostID,ID,Neighbourhood,Latitude,Longitude,PropertyType,RoomType,Accommodates,BedType,Price,GuestsIncluded,ExtraPeople,MinimumNights,ResponseTime,ResponseRate,NumberofReviews,ReviewRating,ReviewAccuracy,ReviewCleanliness,ReviewCheckin,ReviewCommunication,ReviewLocation,ReviewValue,Bathrooms,Bedrooms,Beds,HostSince,PropertyAge,PriceperPerson,BedsperPerson,BedroomsperPerson,BathroomsperPerson,NumberofRooms,RoomsperPerson,PolyMinPrice,PolyMaxPrice,PolyMeanPrice,DistancetoDam(km)
7223904,1331954,6,52.35936751,4.943298075,0,0,3,0,125,4,50,2,2,0.7,8,90.0,9.0,8.0,10.0,9.0,7.0,8.0,1.0,1.0,1.0,2013-07-01,3615,41.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,3.801264751930129
7233485,1333886,3,52.35653053,4.895642124,0,0,3,0,125,2,45,1,2,0.92,21,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-02,3614,41.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.8586049212590285
7239298,4314565,0,52.37385801,4.906222502,0,0,2,0,105,1,0,1,1,1.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-02,3614,52.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.95872023828279
7249963,4493704,3,52.34546872,4.909034474,2,1,2,0,38,1,15,1,1,1.0,3,80.0,9.0,8.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-02,3614,19.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.281583642820907
7250638,1337038,4,52.36043328,4.914803903,0,0,4,0,130,4,50,3,0,1.0,68,96.0,10.0,10.0,9.0,10.0,9.0,9.0,1.0,2.0,2.0,2013-07-02,3614,32.5,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,2.0873970603995975
7254606,1337693,0,52.37023208,4.920471071,1,0,4,0,110,2,40,3,0,0.94,78,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.5,1.0,2.0,2013-07-03,3613,27.5,0.5,0.25,0.375,2.5,0.625,6847.0,8216.0,7531.5,1.9517469845013893
7255679,1439848,3,52.34991484,4.900898671,0,0,2,0,120,1,30,3,2,0.83,6,90.0,8.0,9.0,9.0,10.0,9.0,8.0,1.0,1.0,1.0,2013-07-03,3613,60.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.6470913324999468
7256771,1338169,2,52.36804499,4.859532443,0,1,2,0,77,1,0,1,1,1.0,20,96.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-03,3613,38.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.2949709185465195
7256818,4276796,3,52.35711331,4.889222552,0,0,2,0,105,1,0,4,1,0.95,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-03,3613,52.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.7904319328840774
7259523,1338706,8,52.35478001,4.88662949,0,0,2,0,87,1,0,2,0,1.0,64,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-03,3613,43.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.0735596557699054
7261788,1339143,2,52.36229516,4.867120284,0,0,2,0,109,1,30,3,0,1.0,37,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-03,3613,54.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.088956644887717
7261788,1863202,2,52.36013949,4.865617518,0,1,2,0,59,1,25,2,0,1.0,73,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-03,3613,29.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.314826953173164
7261788,2005996,2,52.36030013,4.866272464,0,1,2,0,59,1,25,2,0,1.0,52,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-03,3613,29.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.2688340969003713
7263387,4771262,6,52.36293406,4.934293917,0,0,3,0,100,1,15,3,2,1.0,4,90.0,10.0,9.0,9.0,10.0,9.0,10.0,1.0,1.0,1.0,2013-07-03,3613,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,3.082245909640587
7266541,1897448,3,52.35549776,4.888807105,0,0,4,0,259,1,30,1,2,0.96,26,94.0,9.0,9.0,10.0,9.0,9.0,9.0,1.0,2.0,2.0,2013-07-03,3613,64.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.9722651469731525
7271240,1359508,0,52.36337866,4.907597417,0,0,2,0,149,2,0,2,0,0.95,15,83.0,9.0,7.0,9.0,10.0,9.0,8.0,1.0,1.0,1.0,2013-07-03,3613,74.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5066720954068662
7275544,2841443,3,52.34973064,4.890515685,0,0,2,0,120,1,0,1,1,0.75,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-04,3612,60.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.6029372868393645
7275820,1375737,8,52.35271711,4.885316834,0,0,2,0,115,0,0,1,2,0.74,9,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-04,3612,57.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.3160510720101124
7278711,1424153,2,52.36709755,4.877042435,0,0,2,0,145,1,0,6,2,0.8,13,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-04,3612,72.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.2296073578744353
7282414,3408746,7,52.37507294,4.837625974,0,1,2,0,70,2,20,2,0,0.96,19,89.0,9.0,10.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,2013-07-04,3612,35.0,0.5,0.5,0.5,2.0,1.0,4793.0,5477.0,5135.0,3.7231916955039166
7283498,5159094,3,52.35209609,4.897964307,0,0,2,0,70,1,0,2,2,0.79,6,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-04,3612,35.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.3699512572010306
7289197,2515485,3,52.354332,4.891030078,0,0,5,0,75,2,30,3,1,0.96,52,91.0,9.0,8.0,9.0,9.0,10.0,9.0,1.5,2.0,3.0,2013-07-04,3612,15.0,0.6,0.4,0.3,3.5,0.7,8216.0,10270.0,9243.0,2.0899152515213477
7289488,1616233,0,52.36352281,4.915787071,0,1,2,0,89,1,0,2,1,0.86,11,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-04,3612,44.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.927906336513452
7294639,1371855,4,52.35695262,4.921127547,0,0,3,0,130,2,0,1,0,1.0,18,88.0,9.0,8.0,9.0,9.0,9.0,8.0,1.0,2.0,3.0,2013-07-05,3611,43.333333333333336,1.0,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,2.6666957149835184
7295969,1344880,2,52.36254289,4.858446284,0,0,2,0,89,1,0,7,0,1.0,6,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-05,3611,44.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.5818253187129905
7296648,1351697,2,52.36774367,4.85477987,0,0,2,0,80,2,25,2,1,1.0,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.0,1.0,2013-07-05,3611,40.0,0.5,1.0,0.5,3.0,1.5,8216.0,10270.0,9243.0,2.6174382846611097
7302440,1346133,5,52.37738452,4.872428215,0,0,4,0,125,1,0,3,2,0.99,15,95.0,10.0,9.0,9.0,10.0,9.0,9.0,1.0,1.0,2.0,2013-07-05,3611,31.25,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,1.4284155273048669
7302553,1400691,5,52.38168842,4.874657639,0,0,3,0,119,1,0,4,2,0.9,7,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,2.0,3.0,2013-07-05,3611,39.666666666666664,1.0,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,1.529842895328612
7311567,4988453,1,52.37406432,4.880573574,0,0,2,0,97,1,0,4,0,1.0,4,80.0,9.0,9.0,10.0,10.0,10.0,7.0,1.0,1.0,1.0,2013-07-06,3610,48.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.799053687854761
7326423,1350397,3,52.34622036,4.907658246,0,1,2,0,50,1,15,1,2,0.81,25,86.0,10.0,8.0,9.0,9.0,9.0,8.0,0.5,1.0,1.0,2013-07-07,3609,25.0,0.5,0.5,0.25,1.5,0.75,6847.0,8216.0,7531.5,3.1709912585940816
7335058,2568590,14,52.3922489,4.934919028,2,0,4,0,125,1,0,6,1,1.0,10,96.0,10.0,10.0,9.0,9.0,9.0,10.0,1.0,2.0,3.0,2013-07-07,3609,31.25,0.75,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,3.605721223960167
7337381,1904781,10,52.35504345,4.937845857,2,0,4,0,120,1,0,2,2,1.0,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.0,4.0,2013-07-07,3609,30.0,1.0,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,3.702052908518293
7349232,1354026,8,52.3518816,4.853288538,0,0,2,0,120,1,0,1,1,0.92,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-08,3608,60.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.5497805851731483
7350279,1443822,2,52.36213127,4.862659441,0,0,4,0,175,3,70,5,1,1.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2013-07-08,3608,43.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.3533733314521235
7351191,5530687,4,52.35330622,4.919483101,0,0,4,0,80,2,20,3,1,1.0,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,1.0,1.0,1.0,2013-07-08,3608,20.0,0.25,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.881903923387575
7352848,3945144,6,52.36287842,4.933399387,0,0,2,0,75,1,0,2,2,0.8,7,83.0,9.0,8.0,9.0,9.0,7.0,8.0,1.0,0.0,1.0,2013-07-08,3608,37.5,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,3.0279726821842052
7361471,1356142,2,52.36811624,4.849851802,0,0,5,0,95,2,25,2,2,0.64,48,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,3.0,2013-07-08,3608,19.0,0.6,0.4,0.2,3.0,0.6,6847.0,8216.0,7531.5,2.937140544429701
7368359,1357312,14,52.38383356,4.914882071,0,0,2,0,75,1,0,3,2,1.0,3,83.0,9.0,7.0,9.0,9.0,7.0,7.0,1.0,1.0,2.0,2013-07-09,3607,37.5,1.0,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.9525056341013127
7371612,1358055,1,52.37931356,4.882917965,0,0,3,0,98,2,30,2,1,1.0,70,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2013-07-09,3607,32.666666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,0.9368121871546117
7373225,1358352,5,52.37538619,4.870412803,0,0,2,0,120,1,0,3,2,1.0,12,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2013-07-09,3607,60.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.5054415656885225
7374181,5284691,5,52.37391472,4.868079208,0,1,2,0,75,1,10,1,0,1.0,5,88.0,8.0,9.0,10.0,10.0,9.0,8.0,1.0,1.0,1.0,2013-07-09,3607,37.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.645245374193589
7386183,4704928,7,52.38221658,4.856335488,0,0,3,0,75,2,25,4,0,1.0,6,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,2.0,2.0,2013-07-09,3607,25.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,6847.0,8216.0,7531.5,2.6446234622099207
7392601,1361885,4,52.35799421,4.924223097,0,0,5,0,100,3,15,2,2,0.6,3,93.0,10.0,9.0,10.0,10.0,7.0,8.0,1.0,3.0,4.0,2013-07-10,3606,20.0,0.8,0.6,0.2,4.0,0.8,8216.0,10270.0,9243.0,2.7538250053212447
7393137,1383369,5,52.38086092,4.869776694,0,0,3,0,99,1,21,2,2,0.83,58,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-10,3606,33.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.7543027666617965
7400310,1363476,0,52.37487288,4.903094823,0,0,5,0,155,4,35,2,0,1.0,29,90.0,9.0,8.0,9.0,10.0,10.0,9.0,1.0,2.0,3.0,2013-07-10,3606,31.0,0.6,0.4,0.2,3.0,0.6,8216.0,10270.0,9243.0,0.7677613420009004
7403304,1364013,2,52.36021141,4.852577871,0,0,4,0,92,1,0,4,2,0.9,4,95.0,9.0,9.0,10.0,10.0,9.0,10.0,1.0,3.0,3.0,2013-07-10,3606,23.0,0.75,0.75,0.25,4.0,1.0,8216.0,10270.0,9243.0,3.0562723571189183
7407134,1448909,3,52.34676119,4.89984498,0,0,4,0,95,2,35,2,1,1.0,9,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2013-07-10,3606,23.75,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.9767458622582468
7418363,3965319,1,52.36923262,4.887294473,2,1,2,0,99,1,0,1,0,0.8,8,98.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-11,3605,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.5448130568422879
7419619,1367672,0,52.36978315,4.910103903,0,0,4,0,50,1,25,1,0,1.0,58,85.0,8.0,9.0,8.0,8.0,9.0,8.0,1.0,2.0,4.0,2013-07-11,3605,12.5,1.0,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,1.2740332390274596
7419804,1915457,0,52.37124341,4.899138468,0,1,2,0,110,1,0,3,2,0.8,9,89.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-11,3605,55.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.5157434023368251
7423535,2176762,2,52.36047303,4.865488415,0,0,4,0,140,2,15,3,2,1.0,18,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2013-07-11,3605,35.0,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.2988364488552406
7425792,2344832,4,52.36373489,4.926074457,0,0,4,0,120,4,0,2,2,0.59,6,97.0,10.0,9.0,10.0,9.0,9.0,9.0,1.5,2.0,3.0,2013-07-11,3605,30.0,0.75,0.5,0.375,3.5,0.875,6847.0,8216.0,7531.5,2.5317038138351036
7429778,1370038,8,52.34626293,4.858102491,0,0,6,0,135,3,40,1,0,0.78,25,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,3.0,2013-07-11,3605,22.5,0.5,0.3333333333333333,0.16666666666666666,3.0,0.5,8216.0,10270.0,9243.0,3.7833650394596847
7434579,1371048,1,52.37922158,4.881221089,0,0,2,0,95,1,0,2,0,1.0,37,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-12,3604,47.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.0114425668545515
7438369,2235825,1,52.37123505,4.878144759,0,0,2,0,110,2,0,2,1,1.0,7,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-12,3604,55.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.9794963417561002
7439966,1567839,2,52.37118012,4.870389849,0,0,2,0,130,1,0,4,2,1.0,6,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-12,3604,65.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5007092102132713
7449747,1744418,3,52.35282424,4.895537845,0,0,2,0,114,1,0,2,2,0.71,11,98.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-12,3604,57.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.2675984507369775
7454957,1458297,3,52.34475933,4.899155943,0,0,2,0,89,1,0,1,2,0.75,8,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-13,3603,44.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.1889913745252896
7458794,1376828,8,52.35274235,4.884968117,0,0,5,0,45,2,15,2,2,0.79,9,84.0,8.0,8.0,9.0,10.0,10.0,8.0,1.0,1.0,1.0,2013-07-13,3603,9.0,0.2,0.2,0.2,2.0,0.4,8216.0,10270.0,9243.0,2.3182324088264292
7491208,860193,2,52.372345,4.873891103,1,0,4,0,180,4,0,2,1,1.0,27,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,2.0,2.0,2013-07-15,3601,45.0,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.2497758498013898
7492289,3044760,1,52.37629764,4.885349471,1,0,3,0,140,2,25,2,1,0.92,39,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2013-07-15,3601,46.666666666666664,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,0.5867424400374798
7493597,1384479,14,52.39289857,4.933472741,0,0,2,0,90,1,0,2,1,1.0,13,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-15,3601,45.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.5708829201751655
7501252,1386548,1,52.37815594,4.892583241,0,0,2,0,99,1,0,5,1,1.0,12,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-15,3601,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.5632021492456983
7515735,2778839,1,52.37641,4.885532783,0,0,2,0,150,1,0,2,1,1.0,38,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,1.0,2013-07-16,3600,75.0,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,0.5846597130720405
7526326,1392189,11,52.36458128,4.838890568,0,0,4,0,89,2,35,3,0,1.0,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,3.0,3.0,2013-07-16,3600,22.25,0.75,0.75,0.25,4.0,1.0,5477.0,6162.0,5819.5,3.752711910848285
7538251,1394668,2,52.37210569,4.849011754,0,1,3,0,75,2,25,3,0,1.0,49,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,3.0,2013-07-17,3599,25.0,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,2.943474278680822
7540027,3526216,4,52.35674776,4.91672052,0,0,4,0,137,2,15,1,0,0.97,11,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2013-07-17,3599,34.25,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,2.469972276996658
7542298,2036983,0,52.36944122,4.901291826,0,0,2,0,175,1,0,2,1,1.0,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-07-17,3599,87.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.7410797368247335
7543285,1396072,5,52.37848878,4.876371626,0,0,2,0,95,1,0,3,2,1.0,5,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-17,3599,47.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.233492959118705
7544307,1659369,2,52.36394538,4.853782182,0,0,2,0,84,2,25,2,0,1.0,16,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-17,3599,42.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.808027597685906
7549311,5026690,11,52.36696188,4.845080826,0,1,2,0,50,1,0,1,1,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,1.0,1.0,2013-07-17,3599,25.0,0.5,0.5,0.75,2.5,1.25,5477.0,6162.0,5819.5,3.2811777451078727
7549904,5655019,2,52.37298802,4.873410516,0,0,2,0,100,2,0,2,1,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,1.0,2013-07-17,3599,50.0,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,1.2797312411648811
7552675,1527443,5,52.37813143,4.876449455,0,0,4,0,200,4,50,2,1,0.86,9,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.0,4.0,2013-07-17,3599,50.0,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.2099624494752588
7555100,3945623,17,52.32847827,4.950200495,0,0,3,0,67,2,15,3,0,1.0,11,93.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,0.0,2.0,2013-07-17,3599,22.333333333333332,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,4793.0,5477.0,5135.0,6.346106388458726
7559708,2772263,9,52.3812942,4.96051712,2,0,5,0,250,0,0,3,0,1.0,17,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,3.0,3.0,2013-07-18,3598,50.0,0.6,0.6,0.2,4.0,0.8,6847.0,8216.0,7531.5,4.740856943850064
7562441,1406028,2,52.36180069,4.861637201,0,0,2,0,100,1,0,1,2,0.87,12,87.0,9.0,8.0,10.0,9.0,9.0,8.0,1.0,1.0,1.0,2013-07-18,3598,50.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.4319948600922325
7564031,1400779,10,52.34430268,4.924687632,2,0,4,0,149,4,50,4,1,1.0,5,100.0,10.0,10.0,9.0,10.0,9.0,10.0,1.5,3.0,4.0,2013-07-18,3598,37.25,1.0,0.75,0.375,4.5,1.125,6847.0,8216.0,7531.5,3.894470339770104
7570111,1402476,3,52.35333012,4.892301208,0,0,2,0,100,1,0,3,1,0.8,5,100.0,10.0,10.0,10.0,9.0,9.0,9.0,1.0,1.0,2.0,2013-07-18,3598,50.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.1998892492137636
7570122,1402408,0,52.37025052,4.924844632,0,0,3,0,110,2,30,2,2,1.0,19,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,3.0,2013-07-18,3598,36.666666666666664,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,2.245848858934604
7570689,1402541,0,52.36531114,4.923345206,0,1,2,0,58,2,0,2,1,1.0,100,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-18,3598,29.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.291569840298924
7574659,1403425,14,52.38386174,4.906694048,2,0,5,0,225,4,0,2,0,1.0,27,94.0,9.0,10.0,9.0,10.0,9.0,9.0,1.0,3.0,5.0,2013-07-18,3598,45.0,1.0,0.6,0.2,4.0,0.8,6162.0,6847.0,6504.5,1.5518391719997493
7577356,1404050,0,52.364454,4.895842932,0,0,2,0,129,1,0,2,1,1.0,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-18,3598,64.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.9935601431633053
7588539,1406631,14,52.39194869,4.943070446,2,0,5,0,95,1,0,2,1,1.0,61,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,2.0,4.0,2013-07-19,3597,19.0,0.8,0.4,0.2,3.0,0.6,8216.0,10270.0,9243.0,4.049331322447688
7588663,1406677,3,52.34980442,4.888381653,0,0,2,0,150,2,35,3,0,1.0,18,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.5,1.0,1.0,2013-07-19,3597,75.0,0.5,0.5,0.75,2.5,1.25,8216.0,10270.0,9243.0,2.6052156669566733
7591982,3875056,2,52.36887528,4.874165371,0,0,2,0,145,1,0,2,1,1.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-19,3597,72.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.3152039206097257
7594884,4675774,5,52.38414352,4.868651484,0,0,4,0,139,4,0,2,0,1.0,6,97.0,10.0,10.0,9.0,9.0,9.0,9.0,1.5,2.0,2.0,2013-07-19,3597,34.75,0.5,0.5,0.375,3.5,0.875,6847.0,8216.0,7531.5,2.0202945458949446
7594884,5045567,1,52.37071149,4.875631878,0,0,4,0,159,2,20,2,0,1.0,8,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.5,1.0,3.0,2013-07-19,3597,39.75,0.75,0.25,0.375,2.5,0.625,8216.0,10270.0,9243.0,1.1592899368070817
7594884,2334466,11,52.36570937,4.841359402,0,0,3,0,99,2,0,3,0,1.0,45,93.0,10.0,9.0,10.0,10.0,8.0,9.0,1.0,2.0,3.0,2013-07-19,3597,33.0,1.0,0.6666666666666666,0.3333333333333333,3.0,1.0,5477.0,6162.0,5819.5,3.5591333013458852
7594884,3920205,3,52.35075964,4.888658706,0,0,2,0,79,1,0,2,0,1.0,8,90.0,9.0,9.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-07-19,3597,39.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.4975842943287767
7594884,3839003,0,52.36137712,4.911547965,0,0,2,0,83,1,0,2,0,1.0,29,91.0,10.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,2013-07-19,3597,41.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.8542948401171004
7601596,1564522,3,52.34811784,4.899820065,0,0,2,0,75,2,15,2,2,1.0,13,93.0,9.0,9.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2013-07-20,3596,37.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.8279244193212456
7604160,1410146,1,52.37362597,4.876051575,0,0,3,0,100,1,0,1,2,0.8,11,88.0,9.0,9.0,10.0,9.0,10.0,8.0,1.0,2.0,3.0,2013-07-20,3596,33.333333333333336,1.0,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,1.1013477360220743
7606257,2782702,5,52.37663879,4.876094892,0,0,2,2,110,1,0,2,1,0.8,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-07-20,3596,55.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.1653495364755118
