HostID,HostName,ID,Neighbourhood,Latitude,Longitude,PropertyType,RoomType,Accommodates,BedType,Price,GuestsIncluded,ExtraPeople,MinimumNights,ResponseTime,ResponseRate,NumberofReviews,ReviewRating,ReviewAccuracy,ReviewCleanliness,ReviewCheckin,ReviewCommunication,ReviewLocation,ReviewValue,Bathrooms,Bedrooms,Beds,HostSince,PropertyAge,PriceperPerson,BedsperPerson,BedroomsperPerson,BathroomsperPerson,NumberofRooms,RoomsperPerson,PolyMinPrice,PolyMaxPrice,PolyMeanPrice,DistancetoDam(km)
9657058,Timo,1848808,De Baarsjes - Oud-West,52.35838338,4.859129546,Apartment,Entire home/apt,4,Real Bed,240,2,0,3,within a few hours,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2013-10-27,3497,60.0,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.7849842326171648
9667223,Véronique,1851058,Centrum-Oost,52.36170538,4.885898316,Apartment,Entire home/apt,6,Real Bed,149,2,20,1,within a few hours,0.89,17,93.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,3.0,4.0,2013-10-27,3497,24.833333333333332,0.6666666666666666,0.5,0.16666666666666666,4.0,0.6666666666666666,6847.0,8216.0,7531.5,1.3386133925174035
9668655,Maud,3465303,De Pijp - Rivierenbuurt,52.35038616,4.889197135,Apartment,Entire home/apt,2,Real Bed,100,1,0,1,within a few hours,1.0,4,85.0,9.0,8.0,10.0,10.0,9.0,8.0,1.0,1.0,1.0,2013-10-27,3497,50.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.5357295911957314
9674659,Margriet,1852798,De Pijp - Rivierenbuurt,52.35393515,4.887580584,Apartment,Entire home/apt,3,Real Bed,130,2,25,2,within an hour,1.0,17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,3.0,2013-10-28,3496,43.333333333333336,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,2.1556458236094866
9675518,Bernard,1853083,Zuid,52.3581822,4.8787622,Apartment,Entire home/apt,3,Real Bed,119,2,15,7,within an hour,1.0,23,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-10-28,3496,39.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,10270.0,10270.0,10270.0,1.8956123386252728
9677506,Charlotte,1854945,Watergraafsmeer,52.34337366,4.927664207,House,Entire home/apt,3,Real Bed,85,1,0,3,within a few hours,0.89,6,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2013-10-28,3496,28.333333333333332,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,6847.0,8216.0,7531.5,4.096218506363252
9694623,Suzanne,1857763,De Pijp - Rivierenbuurt,52.3568227,4.903271749,Apartment,Entire home/apt,2,Real Bed,150,1,20,3,within a few hours,1.0,18,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2013-10-29,3495,75.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.9619900935218455
9696918,Madeleine,1858362,De Pijp - Rivierenbuurt,52.35625998,4.902552666,Apartment,Private room,2,Real Bed,59,1,0,2,within a few hours,1.0,4,93.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,1.0,2013-10-29,3495,29.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.002167311831976
9703677,Natasja,1860602,De Baarsjes - Oud-West,52.36489595,4.864029728,Apartment,Entire home/apt,2,Real Bed,99,2,27,2,within a day,1.0,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,2013-10-29,3495,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.1248329333064753
9720300,Bronte,1863996,Bos en Lommer,52.3848321,4.85563431,Apartment,Entire home/apt,3,Real Bed,75,2,15,2,within a few hours,1.0,29,87.0,10.0,8.0,9.0,10.0,8.0,9.0,1.0,2.0,2.0,2013-10-30,3494,25.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,6847.0,8216.0,7531.5,2.8114727120923777
9731506,Peter,4061606,Centrum-West,52.3859069,4.889365955,Boat,Entire home/apt,4,Real Bed,155,2,40,3,within a few hours,1.0,21,86.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2013-10-31,3493,38.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.4380899264912241
9732994,Ellen,1954308,Bos en Lommer,52.37554224,4.861750241,Apartment,Entire home/apt,3,Real Bed,100,2,0,2,within a few hours,0.83,10,98.0,10.0,10.0,10.0,10.0,9.0,8.0,1.0,2.0,2.0,2013-10-31,3493,33.333333333333336,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,2.091472583119975
9733393,Sara,5609420,De Pijp - Rivierenbuurt,52.34966155,4.906534828,Apartment,Entire home/apt,3,Real Bed,115,2,15,2,within a day,0.88,2,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2013-10-31,3493,38.333333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,2.784921976484494
9735009,Jouke,2001618,De Baarsjes - Oud-West,52.36768565,4.865400355,Apartment,Entire home/apt,2,Real Bed,109,2,35,5,within a few hours,0.89,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-10-31,3493,54.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.9221767747582539
9751668,Lotte,1879908,Watergraafsmeer,52.34852609,4.936030206,Apartment,Entire home/apt,4,Real Bed,150,1,0,1,within an hour,1.0,2,90.0,10.0,10.0,9.0,10.0,9.0,8.0,1.0,3.0,3.0,2013-11-01,3492,37.5,0.75,0.75,0.25,4.0,1.0,6847.0,8216.0,7531.5,4.0488065050030615
9753892,Marloes,1883646,Bos en Lommer,52.3781421,4.85046726,Apartment,Entire home/apt,3,Real Bed,125,1,0,2,within a day,1.0,3,87.0,8.0,10.0,10.0,10.0,7.0,8.0,1.0,1.0,3.0,2013-11-01,3492,41.666666666666664,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,2.8969213768196367
9754857,Linda,1871938,Oud-Oost,52.35301971,4.912375478,House,Entire home/apt,5,Real Bed,175,1,0,6,within a day,0.7,1,80.0,8.0,8.0,10.0,8.0,8.0,8.0,1.0,3.0,5.0,2013-11-01,3492,35.0,1.0,0.6,0.2,4.0,0.8,8216.0,10270.0,9243.0,2.623267696498803
9757247,Jonas,1930804,De Baarsjes - Oud-West,52.35915487,4.849256003,Apartment,Entire home/apt,4,Real Bed,210,1,0,4,within a few hours,0.81,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,2.0,2.0,2013-11-01,3492,52.5,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,3.3112834945356777
9764752,Enrico,1874209,De Pijp - Rivierenbuurt,52.35825523,4.905003925,Apartment,Entire home/apt,2,Real Bed,120,1,0,2,within an hour,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2013-11-02,3491,60.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.867953804477231
9766991,Derk,1874842,De Pijp - Rivierenbuurt,52.34295452,4.907674053,Apartment,Entire home/apt,2,Real Bed,95,1,0,1,within an hour,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-11-02,3491,47.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.51617412999473
9781872,Derk,1878458,De Pijp - Rivierenbuurt,52.34139219,4.898863103,Apartment,Entire home/apt,2,Real Bed,110,2,50,2,within a few hours,0.71,5,88.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,2.0,1.0,2013-11-03,3490,55.0,0.5,1.0,0.5,3.0,1.5,6847.0,8216.0,7531.5,3.557342898604685
9782380,Rene,1878513,Westerpark,52.38057089,4.872616394,Apartment,Entire home/apt,4,Real Bed,95,2,25,2,within a day,0.96,15,85.0,9.0,7.0,9.0,9.0,9.0,8.0,1.0,2.0,2.0,2013-11-03,3490,23.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.571524548688612
9783700,Marieke,3902558,Centrum-Oost,52.36743374,4.922808117,Apartment,Entire home/apt,2,Real Bed,105,1,0,3,within a few hours,1.0,7,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,1.0,2013-11-03,3490,52.5,0.5,0.0,0.5,1.0,0.5,6847.0,8216.0,7531.5,2.177978117812463
9804768,Nina,1884096,Westerpark,52.38942159,4.876174594,Apartment,Entire home/apt,2,Real Bed,100,1,0,1,within a few hours,0.79,20,92.0,10.0,9.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-04,3489,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.118787657067906
9817790,Magali & Tom,2712399,Centrum-West,52.37527865,4.879282546,Apartment,Entire home/apt,2,Real Bed,112,0,0,2,within an hour,0.8,14,89.0,9.0,9.0,9.0,9.0,10.0,8.0,1.0,1.0,1.0,2013-11-04,3489,56.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.9125211723401498
9823730,Renske & Bart,1888878,Westerpark,52.38042135,4.878413061,Apartment,Entire home/apt,4,Real Bed,165,1,0,2,within a few hours,1.0,15,97.0,9.0,10.0,10.0,10.0,10.0,9.0,1.5,2.0,2.0,2013-11-05,3488,41.25,0.5,0.5,0.375,3.5,0.875,8216.0,10270.0,9243.0,1.243067687200932
9823915,Leoni,1888880,Slotervaart,52.36543652,4.840875428,House,Private room,4,Real Bed,59,2,20,2,within an hour,1.0,49,93.0,9.0,10.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,2013-11-05,3488,14.75,0.25,0.25,0.25,2.0,0.5,5477.0,6162.0,5819.5,3.5982979540260427
9824206,Christa,4192592,Centrum-Oost,52.36382198,4.904489864,Apartment,Entire home/apt,2,Real Bed,115,1,0,1,within a day,0.88,2,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-11-05,3488,57.5,0.5,0.5,0.5,2.0,1.0,10270.0,10270.0,10270.0,1.3291317763881163
9827146,Nina,1948843,De Baarsjes - Oud-West,52.35645677,4.854871875,Apartment,Entire home/apt,4,Real Bed,149,3,0,4,within a day,1.0,9,91.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,2.0,3.0,2013-11-05,3488,37.25,0.75,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,3.1456721325700454
9846631,Jesse,1894944,De Pijp - Rivierenbuurt,52.35708321,4.893022738,Apartment,Entire home/apt,4,Real Bed,150,2,0,1,within a few hours,1.0,5,96.0,10.0,8.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2013-11-06,3487,37.5,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.7831376871142823
9849176,Flow & Dan,2829905,Noord-West,52.41089573,4.895938812,House,Private room,2,Real Bed,50,2,10,1,within a day,1.0,34,97.0,10.0,10.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-06,3487,25.0,0.5,0.5,0.5,2.0,1.0,5477.0,6162.0,5819.5,4.213406637536534
9851820,Kandan,1896318,De Pijp - Rivierenbuurt,52.34506977,4.896038632,Apartment,Private room,2,Real Bed,100,1,0,1,within a day,0.73,2,89.0,10.0,9.0,9.0,9.0,8.0,8.0,1.0,1.0,1.0,2013-11-06,3487,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.1299845779296773
9868471,Mimi,1900233,De Pijp - Rivierenbuurt,52.34503019,4.89314483,Apartment,Entire home/apt,3,Real Bed,140,3,25,2,within a day,0.74,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,3.0,2013-11-07,3486,46.666666666666664,1.0,0.6666666666666666,0.3333333333333333,3.0,1.0,6847.0,8216.0,7531.5,3.1241078635472164
9874890,Eduard,1901877,Centrum-West,52.37079733,4.885760706,Apartment,Private room,2,Real Bed,85,1,0,2,within a few hours,1.0,51,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5,1.0,2.0,2013-11-07,3486,42.5,1.0,0.5,0.25,1.5,0.75,8216.0,10270.0,9243.0,0.5079278682394428
9876471,Patrick,2378578,Westerpark,52.37348192,4.87243745,Apartment,Entire home/apt,3,Real Bed,85,2,40,2,within a few hours,0.89,19,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,3.0,2013-11-07,3486,28.333333333333332,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.346605160710271
9889362,Alexander,4894571,Centrum-West,52.37916005,4.892742221,Apartment,Entire home/apt,2,Real Bed,95,1,0,2,within an hour,0.96,3,93.0,9.0,10.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-08,3485,47.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.6753392198942637
9901234,Liesbeth,3770176,Oud-Oost,52.35065514,4.912990618,Apartment,Entire home/apt,2,Real Bed,89,1,0,2,within an hour,0.67,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-11-09,3484,44.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.8711720367974913
9902042,Kara,1907959,Westerpark,52.37310296,4.873809089,Apartment,Entire home/apt,4,Real Bed,99,2,15,2,within an hour,1.0,49,82.0,9.0,9.0,9.0,9.0,9.0,8.0,1.0,0.0,2.0,2013-11-09,3484,24.75,0.5,0.0,0.25,1.0,0.25,8216.0,10270.0,9243.0,1.2525239095762721
9905351,Erik,1954182,De Baarsjes - Oud-West,52.36857406,4.873503901,Apartment,Entire home/apt,2,Real Bed,135,1,0,5,within a few hours,1.0,8,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-09,3484,67.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.3693486192766322
9909673,Edward,1909666,Centrum-Oost,52.36522841,4.910789147,Apartment,Entire home/apt,2,Real Bed,139,1,0,3,within a few hours,0.96,5,96.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,1.0,2013-11-09,3484,69.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.539582888503374
9920898,Rosa,3611543,Centrum-Oost,52.358267,4.900065267,Apartment,Entire home/apt,2,Real Bed,129,1,0,2,within an hour,1.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2013-11-10,3483,64.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.7353073076850944
9925275,Anais,3647904,De Pijp - Rivierenbuurt,52.34913309,4.89020395,Apartment,Private room,3,Real Bed,55,2,25,1,within a day,0.8,11,91.0,9.0,8.0,9.0,9.0,8.0,8.0,1.0,1.0,2.0,2013-11-10,3483,18.333333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,2.670363207113309
9926783,Laura,3804976,Oud-Oost,52.35589314,4.91427455,Apartment,Entire home/apt,2,Real Bed,75,1,0,2,within a day,0.71,5,96.0,10.0,8.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,2013-11-10,3483,37.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.434562219917762
9937967,Sjoukje,1916430,Slotervaart,52.36262083,4.831833828,Apartment,Entire home/apt,6,Real Bed,97,2,10,5,within a day,0.9,10,98.0,10.0,9.0,10.0,10.0,8.0,9.0,1.0,3.0,3.0,2013-11-11,3482,16.166666666666668,0.5,0.5,0.16666666666666666,4.0,0.6666666666666666,6162.0,6847.0,6504.5,4.273906291291649
9947574,Suleyman,2371540,Centrum-West,52.37254397,4.892611672,Apartment,Entire home/apt,2,Real Bed,125,1,0,3,within a day,0.52,25,95.0,10.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0,2.0,2013-11-11,3482,62.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.06792810093786704
9947582,Nicoline,3904809,De Baarsjes - Oud-West,52.37048784,4.866186767,Apartment,Entire home/apt,2,Real Bed,105,1,0,2,within a few hours,1.0,3,93.0,10.0,9.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2013-11-11,3482,52.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.7953841162514523
9947883,Jette,4302239,De Pijp - Rivierenbuurt,52.34492078,4.903533154,House,Private room,2,Real Bed,75,1,0,3,within an hour,0.94,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,1.0,1.0,2013-11-11,3482,37.5,0.5,0.5,0.25,1.5,0.75,6847.0,8216.0,7531.5,3.229278681665537
9957140,Max,2058860,Centrum-West,52.37146364,4.897120284,House,Private room,4,Real Bed,229,1,0,2,within a few hours,0.96,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2013-11-12,3481,57.25,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,0.38137952989920504
9957140,Max,2059096,Centrum-West,52.37124711,4.897480178,House,Private room,2,Real Bed,99,1,0,3,within a few hours,0.96,9,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-12,3481,49.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.4145291297520243
9957140,Max,1921050,Centrum-West,52.37138299,4.89524843,House,Private room,2,Real Bed,115,1,0,2,within a few hours,0.96,9,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-12,3481,57.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.2821513162304388
9961834,Irene,1922229,Centrum-Oost,52.37101982,4.902456739,Apartment,Entire home/apt,2,Real Bed,100,2,0,2,within a day,1.0,8,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-12,3481,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.735908691924715
9963099,Anett,4599148,Buitenveldert - Zuidas,52.33265965,4.882154551,Apartment,Private room,2,Pull-out Sofa,58,1,0,1,within an hour,1.0,8,83.0,9.0,10.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,2013-11-12,3481,29.0,0.5,0.5,0.5,2.0,1.0,5477.0,6162.0,5819.5,4.551718729222192
9963719,Ana,1922767,Centrum-West,52.37016746,4.880083433,Apartment,Entire home/apt,3,Real Bed,180,2,40,2,within a few hours,1.0,8,95.0,10.0,9.0,10.0,10.0,10.0,8.0,1.0,1.0,2.0,2013-11-12,3481,60.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,0.8874077815777841
9981079,Dj,2375396,Centrum-West,52.36634105,4.893716218,Apartment,Entire home/apt,4,Real Bed,140,2,30,3,within an hour,1.0,36,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2013-11-13,3480,35.0,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,0.7591548489667814
9981353,Mabel,1926792,De Pijp - Rivierenbuurt,52.35706096,4.888472258,Apartment,Entire home/apt,4,Real Bed,170,2,25,2,within a few hours,0.92,3,87.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,2013-11-13,3480,42.5,0.5,0.5,0.5,4.0,1.0,8216.0,10270.0,9243.0,1.8027060055440076
9989796,Bianca,1928988,Centrum-West,52.36643501,4.88082984,Apartment,Entire home/apt,4,Real Bed,125,2,20,2,within a day,0.7,10,91.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,4.0,2013-11-13,3480,31.25,1.0,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.0722756854101962
9995040,Annemiek,4427735,De Baarsjes - Oud-West,52.36011794,4.856366963,Apartment,Entire home/apt,2,Real Bed,129,2,60,2,within a day,0.59,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-11-13,3480,64.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.8362347497515703
10008585,Marije,2726977,Bos en Lommer,52.37869462,4.849054321,Bed & Breakfast,Private room,2,Real Bed,50,1,0,1,within a day,0.97,20,92.0,9.0,9.0,10.0,10.0,8.0,9.0,1.0,1.0,2.0,2013-11-14,3479,25.0,1.0,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.003501663363197
10009103,Charlotte,1942156,De Pijp - Rivierenbuurt,52.3533078,4.88997668,Bed & Breakfast,Private room,2,Real Bed,69,1,0,2,within a few hours,1.0,64,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-14,3479,34.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.2075636272033017
10009103,Charlotte,1933932,De Pijp - Rivierenbuurt,52.35489437,4.894072128,Bed & Breakfast,Private room,2,Real Bed,95,1,0,2,within a few hours,1.0,27,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-14,3479,47.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.0298280789583214
10015905,Niels,4049613,Centrum-Oost,52.36923595,4.897825076,House,Entire home/apt,6,Real Bed,250,4,40,3,within an hour,1.0,20,96.0,10.0,9.0,10.0,9.0,10.0,9.0,1.5,2.0,3.0,2013-11-14,3479,41.666666666666664,0.5,0.3333333333333333,0.25,3.5,0.5833333333333334,8216.0,10270.0,9243.0,0.5758921845482808
10015905,Niels,4028797,Centrum-Oost,52.36081585,4.896252203,Apartment,Entire home/apt,2,Real Bed,110,1,0,5,within an hour,1.0,3,93.0,9.0,10.0,9.0,9.0,8.0,8.0,1.0,1.0,1.0,2013-11-14,3479,55.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.3944994731264237
10015905,Niels,2429334,Centrum-West,52.38052726,4.888028919,Apartment,Entire home/apt,2,Real Bed,150,0,0,3,within an hour,1.0,63,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,0.0,1.0,2013-11-14,3479,75.0,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,0.8739154950569836
10026672,Anouschka,1988839,De Baarsjes - Oud-West,52.370056,4.867052086,Other,Entire home/apt,4,Real Bed,110,2,25,2,within an hour,1.0,52,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,0.0,2.0,2013-11-15,3478,27.5,0.5,0.0,0.25,1.0,0.25,8216.0,10270.0,9243.0,1.7459439569557873
10028774,Zohair,1938694,Westerpark,52.38399638,4.873820915,Apartment,Entire home/apt,2,Real Bed,89,2,0,1,within an hour,1.0,6,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-15,3478,44.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.7425684017135306
10029813,Mira,1938773,Centrum-Oost,52.3642931,4.894462926,Apartment,Entire home/apt,4,Real Bed,128,0,0,1,within an hour,1.0,26,85.0,8.0,9.0,10.0,10.0,9.0,8.0,2.0,2.0,3.0,2013-11-15,3478,32.0,0.75,0.5,0.5,4.0,1.0,8216.0,10270.0,9243.0,0.9920291721587353
10030473,Dexter&Jan,2598862,Oud-Oost,52.35351193,4.916622063,Apartment,Private room,2,Real Bed,70,1,10,2,within a few hours,1.0,30,90.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-15,3478,35.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.74200387334886
10033504,Gabi,2169822,Westerpark,52.38886135,4.878153091,Apartment,Entire home/apt,4,Real Bed,89,2,25,3,within an hour,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,3.0,2013-11-15,3478,22.25,0.75,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,1.997709664340116
10035708,Denise,1940203,Bos en Lommer,52.38383587,4.851073029,Apartment,Entire home/apt,2,Real Bed,35,1,30,2,within a day,0.7,55,93.0,9.0,10.0,9.0,10.0,8.0,9.0,1.0,1.0,1.0,2013-11-15,3478,17.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.0447835004452783
10035708,Denise,1996905,Bos en Lommer,52.38403328,4.851256216,Apartment,Private room,2,Real Bed,30,1,25,1,within a day,0.7,71,94.0,9.0,9.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2013-11-15,3478,15.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.0420257826230688
10039206,Roelof,2688714,De Baarsjes - Oud-West,52.36352299,4.877561223,Apartment,Entire home/apt,4,Real Bed,99,2,18,5,within an hour,1.0,11,90.0,8.0,9.0,9.0,9.0,10.0,8.0,1.0,1.0,2.0,2013-11-15,3478,24.75,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.4594017561955333
10039206,Roelof,1941054,De Baarsjes - Oud-West,52.36395606,4.879176076,Apartment,Private room,2,Real Bed,120,0,0,3,within an hour,1.0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2013-11-15,3478,60.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.3498936135578308
10045100,May,4264961,De Pijp - Rivierenbuurt,52.3514316,4.907301176,House,Entire home/apt,4,Real Bed,175,1,0,2,within a day,0.75,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,3.0,2013-11-16,3477,43.75,0.75,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.621420751761883
10045869,Barbara,1942082,De Baarsjes - Oud-West,52.36307387,4.867948638,Apartment,Entire home/apt,2,Real Bed,122,1,0,2,within a few hours,0.9,35,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-16,3477,61.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.9933022088227692
10048149,Rosa,1942550,Westerpark,52.38144152,4.879381228,Apartment,Entire home/apt,2,Real Bed,125,1,0,2,within a day,0.9,19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-16,3477,62.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.2742018944265165
10049058,Nanna & Rob,1942700,Centrum-Oost,52.35915238,4.892273675,Apartment,Entire home/apt,3,Real Bed,130,2,30,2,within a few hours,1.0,32,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-16,3477,43.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.5520197501978994
10049069,Nils,1942699,Centrum-West,52.37423503,4.878768766,Apartment,Entire home/apt,2,Real Bed,175,1,0,2,within an hour,1.0,14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2013-11-16,3477,87.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.9234085895776839
10049992,Andromeda,1968719,Westerpark,52.37380308,4.874038102,Apartment,Entire home/apt,2,Real Bed,138,1,0,3,within a day,1.0,19,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2013-11-16,3477,69.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.2393887229264904
