name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington DC,2013-02-13T21:00:00,2.8,-0.6,1,88.13,0.771,100,rain,0,0,,12.9,340,1006.4,100,10.1,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-13T22:00:00,2,-2.4,0.8,91.89,0.5,100,"rain,snow",0,0,,18.1,330,1007.5,100,8.2,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-13T23:00:00,2,-1.6,0.8,91.86,0.288,100,"rain,snow",0,0,,13,340,1008,100,10,0,,0,,"Snow, Rain, Overcast",rain,"KDCA,72405013743,KADW"
washington DC,2013-02-14T00:00:00,2.8,-0.5,0.8,86.51,0,0,,0,0,,12.9,321,1008.6,99.8,10,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T01:00:00,2.8,-0.8,0.8,86.51,0,0,,0,0,,14.4,319,1009.4,100,10,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T02:00:00,2.8,0.7,0,81.85,0,0,,0,0,,7.6,329,1010.5,98.1,10.8,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T03:00:00,1.9,1.9,0,86.92,0,0,,0,0,,0.3,349,1011.1,53.6,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA"
washington DC,2013-02-14T04:00:00,1.7,-0.5,0,88.06,0,0,,0,0,,7.4,262,1012,48.8,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T05:00:00,1.7,1.7,0,88.18,0,0,,0,0,,0.4,356,1012.9,0,10,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T06:00:00,2.7,-0.2,-1.1,75.93,0,0,,0,0,,10.9,329,1013.6,0,15.6,1,0,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T07:00:00,2.8,-1.2,-1.9,71.6,0,0,,0,0,,16,320,1014.5,25.7,15.8,94.3,0.3,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T08:00:00,2.8,-0.2,-2.1,70.35,0,0,,0,0,,10.9,320,1015.2,25.7,15.8,285.3,1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T09:00:00,3.9,0.4,-2.1,65.2,0,0,,0,0,,14.7,320,1016.4,25.7,16,458.6,1.7,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T10:00:00,5.7,1.8,-2.1,57.21,0,0,,0,0,29.5,22.1,330,1016.9,0,16,587.8,2.1,6,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T11:00:00,6.8,4.2,-1.9,53.89,0,0,,0,0,,13.2,328,1016.9,0,16,659,2.4,7,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T12:00:00,7,5.2,-3.2,48.27,0,0,,0,0,,9.3,310,1016.6,0,16,667,2.4,7,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T13:00:00,8.8,6.3,-4.1,39.78,0,0,,0,0,,16.2,347,1016,0,16,611,2.2,6,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T14:00:00,9.1,7.4,-3.3,41.46,0,0,,0,0,,11,39,1015.5,25.7,16,495.3,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T15:00:00,9.1,8.7,-4.2,38.82,0,0,,0,0,,5.4,98,1015.4,25.7,16,331.6,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T16:00:00,9.1,8.6,-4.2,38.82,0,0,,0,0,,5.7,50,1015.4,25.7,16,143.6,0.5,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T17:00:00,8.9,7.1,-3.9,40.21,0,0,,0,0,,11,191,1015.2,25.7,16,9.5,0,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T18:00:00,7.8,5.9,-2.2,49.01,0,0,,0,0,,10.9,193,1015.7,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T19:00:00,6.6,4.8,-1.2,57.52,0,0,,0,0,,9.2,174,1016,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T20:00:00,5.8,5.8,0.6,68.97,0,0,,0,0,,0.3,9,1016.2,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T21:00:00,5.7,5.7,-2.2,56.94,0,0,,0,0,,0.4,11,1016.5,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T22:00:00,4.8,1.9,-2.1,61.08,0,0,,0,0,,12.7,176,1016.7,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-14T23:00:00,3.9,0.6,-1,70.38,0,0,,0,0,,14.3,176,1016.6,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T00:00:00,3.8,0.3,-0.9,71.49,0,0,,0,0,,14.5,202,1016.9,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T01:00:00,4,0.6,0.7,79.14,0,0,,0,0,,14.5,193,1016.5,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T02:00:00,3,-0.3,-0.1,80.35,0,0,,0,0,,12.7,194,1016.5,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T03:00:00,3,0,0.7,84.92,0,0,,0,0,,11.1,203,1016.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T04:00:00,2.9,0,-0.1,80.57,0,0,,0,0,,11,194,1016.3,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T05:00:00,2.8,-0.2,-0.1,81.61,0,0,,0,0,,11,213,1016.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T06:00:00,1.9,0.4,-0.1,86.44,0,0,,0,0,,5.5,223,1016.6,25.7,16,1.3,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T07:00:00,2.7,0.6,-0.1,81.71,0,0,,0,0,,7.6,233,1017,47.1,16,83,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T08:00:00,3.8,2.5,0,76.15,0,0,,0,0,,5.5,251,1017.2,47.1,16,288.5,1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T09:00:00,5,3.3,1,75.37,0,0,,0,0,,7.6,186,1017.4,25.7,16,459.6,1.7,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T10:00:00,6.2,3.9,0.8,68.55,0,0,,0,0,,10.8,186,1017.5,25.7,16,587.5,2.1,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T11:00:00,9,7.3,0.8,56.43,0,0,,0,0,,10.9,172,1017.2,26.2,16,653,2.4,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW"
washington DC,2013-02-15T12:00:00,11.2,11.2,1,49.4,0,0,,0,0,,10.8,167,1016.2,47.1,16,649.5,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T13:00:00,13.9,13.9,-0.1,38.3,0,0,,0,0,,13.2,164,1015,47.1,16,605.3,2.2,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T14:00:00,14.2,14.2,-2.8,30.67,0,0,,0,0,,14.3,171,1014,47.1,16,497.8,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T15:00:00,14,14,-1.1,35.29,0,0,,0,0,,19.7,182,1013.5,47.1,16,330.6,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T16:00:00,15,15,-2.9,29.06,0,0,,0,0,,0.1,0,1012.8,86.6,16,141.7,0.5,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T17:00:00,13,13,-1.1,37.77,0,0,,0,0,,12.5,206,1012.4,86.2,16,9.4,0,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T18:00:00,10.9,10.9,0.9,50.16,0,0,,0,0,56,26.9,326,1013.3,89.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T19:00:00,8.8,5.9,2.1,62.43,0,0,,0,0,45.6,20.7,8,1013.9,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T20:00:00,7.8,3.8,1.8,65.49,0,0,,0,0,42.4,29.1,321,1015.6,98,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-15T21:00:00,5.8,1.2,1.8,75.48,0,0,,0,0,39,29.3,338,1016.4,99.6,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA"
washington DC,2013-02-15T22:00:00,3.9,-1,1.1,81.64,0.242,100,rain,0,0,36.2,25.8,339,1017.3,100,6.9,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA,74594013705"
washington DC,2013-02-15T23:00:00,3.1,1,1.1,86.53,0.961,100,rain,0,0,,7.6,341,1017.4,100,14.1,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T00:00:00,3.1,1.1,1.1,86.53,0.814,100,rain,0,0,,7.3,48,1017.1,100,14.1,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T01:00:00,2.8,1.6,1,87.97,0.376,100,rain,0,0,,5,125,1016.7,99.2,16,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,74594013705"
washington DC,2013-02-16T02:00:00,3.1,3.1,1.1,86.65,0,0,,0,0,,0,0,1016.3,96.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T03:00:00,2.8,2.8,1.1,88.01,0,0,,0,0,,0,0,1015.6,95.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T04:00:00,3.1,3.1,0.8,85.29,0,0,,0,0,,0,360,1015,95.1,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T05:00:00,3.8,2.6,0.8,80.72,0.288,100,rain,0,0,,5.5,340,1015,100,16,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW"
washington DC,2013-02-16T06:00:00,3.8,3.8,0.8,80.95,0.012,100,rain,0,0,,0.1,357,1015.2,95.8,15.9,0.7,0,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T07:00:00,3.1,0.6,1.8,91.25,0,0,,0,0,,9.2,301,1015.3,96.1,13.2,34.1,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T08:00:00,2.9,-0.7,0.9,86.51,0,0,,0,0,,14.3,337,1015.3,95.6,16,95.3,0.3,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T09:00:00,3.8,0.2,0.1,76.27,0,0,,0,0,,16.2,9,1014.9,99.8,16,149.1,0.5,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T10:00:00,3.8,-0.4,-0.8,71.8,0,0,,0,0,,19.9,29,1014.6,99,16,164.3,0.6,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T11:00:00,4.1,0.7,-0.8,70.41,0,0,,0,0,,14.7,19,1014.5,89.4,16,159.1,0.6,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T12:00:00,4.1,0.2,-0.8,70.22,0,0,,0,0,,18.1,351,1013.6,98.6,16,163.4,0.6,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T13:00:00,4.1,0.7,-1.1,69.21,0,0,,0,0,,14.6,49,1012.8,99.1,16,176,0.6,2,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA"
washington DC,2013-02-16T14:00:00,3.9,-0.4,-1.8,66.36,0,0,,0,0,,20.3,359,1012.6,96.1,16,113.1,0.4,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T15:00:00,3.8,0.1,-2.9,61.4,0,0,,0,0,,16.4,10,1011.9,94.6,16,60.2,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T16:00:00,3.1,-1.6,-3.1,63.74,0,0,,0,0,,21.8,9,1011.8,99.3,16,24.4,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T17:00:00,3.1,-1.1,-3.9,60.13,0,0,,0,0,27.7,18.4,9,1011.8,94.6,16,1.9,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T18:00:00,2.8,-1.7,-3.9,61.42,0,0,,0,0,,20,360,1011.7,95.8,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T19:00:00,2.8,-2.7,-5,56.61,0,0,,0,0,36.9,29,340,1011.7,94.6,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T20:00:00,2,-4.4,-6.8,52.01,0,0,,0,0,45.8,36,349,1011.8,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T21:00:00,2,-3.4,-8.2,46.8,0,0,,0,0,31.3,25.6,340,1011.6,97.6,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T22:00:00,1.8,-4.1,-8.9,45,0,0,,0,0,27.7,29.1,339,1011.5,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-16T23:00:00,1,-4,-10,43.53,0,0,,0,0,38.9,20.9,329,1011.1,94.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T00:00:00,0.8,-5,-9.2,47.31,0,0,,0,0,47.7,25.9,329,1010.7,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T01:00:00,-0.1,-6.3,-9.2,50.29,0,0,,0,0,45.9,27.7,319,1011,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T02:00:00,-0.9,-7.3,-9.2,53.1,0,0,,0,0,36.9,27.5,329,1011,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T03:00:00,-1.1,-7.6,-10.8,47.79,0,0,,0,0,46.2,27.4,329,1011.1,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T04:00:00,-1.9,-7.3,-10,53.81,0,0,,0,0,,18.5,310,1011.1,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T05:00:00,-1.9,-7.4,-11.1,49.5,0,0,,0,0,36.7,18.6,319,1011.7,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T06:00:00,-2.2,-6.7,-11.1,50.46,0,0,,0,0,,13.4,309,1012.1,0,16,1.7,0,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T07:00:00,-3,-8.4,-11.1,53.58,0,0,,0,0,25.9,16.7,300,1012.5,47.1,16,81.5,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T08:00:00,-1.9,-7.1,-11.1,49.58,0,0,,0,0,31.3,17,290,1013.2,47.5,16,219,0.8,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T09:00:00,-1.2,-8.1,-11.1,46.89,0,0,,0,0,43.8,31.4,291,1013.9,48.5,16,288.3,1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T10:00:00,-0.9,-7.9,-12.9,39.49,0,0,,0,0,46.2,33.2,337,1014.4,86.6,16,334.5,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T11:00:00,-0.1,-7.4,-13.1,36.68,0,0,,0,0,53.5,38.8,319,1015.1,86.4,16,417,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T12:00:00,-0.9,-7.5,-12,42.69,0,0,,0,0,50.4,29.5,300,1015.4,88.9,16,428.8,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T13:00:00,0.7,-5.9,-13.2,34.38,0,0,,0,0,51,34,271,1015.3,87.4,16,411.3,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T14:00:00,0.9,-5.9,-15,29.34,0,0,,0,0,56.7,37,299,1015.3,85.7,16,318.6,1.1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T15:00:00,0,-6.4,-15,31.47,0,0,,0,0,54.1,29.9,299,1015.8,85.2,16,229.9,0.8,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T16:00:00,0,-6.3,-15.9,29.32,0,0,,0,0,59.7,27.9,299,1016.5,86.4,16,100.9,0.4,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T17:00:00,-0.9,-8.3,-16.8,28.83,0,0,,0,0,59,36.8,290,1017.2,85.2,16,10.7,0,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T18:00:00,-1.9,-9.2,-17.1,30.28,0,0,,0,0,56.1,33.1,299,1018.6,85.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T19:00:00,-2.2,-8.1,-16.8,31.58,0,0,,0,0,46.8,20.9,290,1019.4,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T20:00:00,-2.2,-9.7,-16.1,33.54,0,0,,0,0,47,33.9,290,1020.4,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T21:00:00,-3,-9.3,-14.2,41.5,0,0,,0,0,51.8,22.5,299,1021.6,26.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T22:00:00,-3,-10.5,-14.2,41.75,0,0,,0,0,48,31.2,300,1022.5,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-17T23:00:00,-3.2,-9.1,-14.2,42.43,0,0,,0,0,37.4,18.7,300,1022.8,26.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T00:00:00,-3.4,-10.1,-14.4,42.58,0,0,,0,0,40.7,23.2,310,1023.3,26.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72405013743,KADW,KDAA"
washington DC,2013-02-18T01:00:00,-4,-9.7,-14.2,44.99,0,0,,0,0,28.1,16.8,329,1024.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T02:00:00,-4,-10,-15,42.04,0,0,,0,0,38.9,18.7,300,1024.5,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T03:00:00,-4.2,-10,-15.8,40.1,0,0,,0,0,44.3,16.9,318,1025.2,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T04:00:00,-5,-8.7,-15.8,42.41,0,0,,0,0,,8.2,289,1025.5,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T05:00:00,-4.3,-8.8,-15.8,40.22,0,0,,0,0,,11.4,280,1026.4,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T06:00:00,-5.1,-9.6,-14.2,48.81,0,0,,0,0,,10.9,281,1027.4,0,16,3,0,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T07:00:00,-5.1,-8.6,-14.2,48.66,0,0,,0,0,,7.8,270,1028.2,0,16,123.9,0.4,1,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T08:00:00,-4,-8.8,-14.9,42.38,0,0,,0,0,,12.8,291,1028.8,0,16,323.3,1.2,3,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T09:00:00,-2.1,-7.7,-15,36.71,0,0,,0,0,25.9,18.5,281,1029.6,0,16,499.5,1.8,5,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T10:00:00,-1.1,-6.4,-15,34.05,0,0,,0,0,,18.2,319,1029.4,25.7,16,629.5,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T11:00:00,0,-2,-15,31.46,0,0,,0,0,,5.9,290,1029.3,47.1,16,700.8,2.5,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T12:00:00,2,-1.2,-14.2,29.04,0,0,,0,0,,10.8,270,1028.3,47.1,16,708.5,2.6,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T13:00:00,3.1,0.5,-15,25.22,0,0,,0,0,,9.5,232,1027.2,47.1,16,649.3,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T14:00:00,4.9,2.4,-14,24.05,0,0,,0,0,,10.9,261,1026.2,47.1,16,530,1.9,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T15:00:00,5,1.5,-12,28.26,0,0,,0,0,,16.1,180,1025.3,25.7,16,361.3,1.3,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T16:00:00,5,1.8,-13.2,25.49,0,0,,0,0,,14.8,191,1024.9,25.7,16,166.3,0.6,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T17:00:00,5.7,2,-13.9,22.92,0,0,,0,0,31.3,20.3,208,1024.5,47.1,16,14.3,0.1,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T18:00:00,3.8,1.5,-8.2,41.07,0,0,,0,0,,9.3,189,1024.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T19:00:00,3,0.5,-11.9,32.6,0,0,,0,0,,9.3,157,1024.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T20:00:00,2.9,-0.3,-9.3,40.21,0,0,,0,0,,12.6,176,1024.3,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T21:00:00,2.8,-0.6,-9,41.5,0,0,,0,0,,12.8,188,1023.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T22:00:00,2.9,-1,-8,44.41,0,0,,0,0,,16.1,176,1023.1,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-18T23:00:00,3,-0.3,-7.2,47.1,0,0,,0,0,,12.9,189,1022.7,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T00:00:00,2.8,-0.2,-6.2,51.36,0,0,,0,0,,11.2,198,1022,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T01:00:00,4,-0.2,-5.2,51.17,0,0,,0,0,,20.2,188,1021,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T02:00:00,3.8,-1,-6.9,45.61,0,0,,0,0,,25.2,203,1020.3,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T03:00:00,3,-1.4,-6.2,50.71,0,0,,0,0,,20.4,189,1020.1,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T04:00:00,3.1,-1.4,-4.4,58.19,0,0,,0,0,,20.2,189,1018.9,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T05:00:00,3.8,-0.5,-5.1,52.28,0,0,,0,0,,20.3,189,1017.9,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T06:00:00,3.1,-0.5,-5.9,51.82,0,0,,0,0,,14.7,200,1017.6,84.2,16,2.3,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-19T07:00:00,3.9,-1,-5,52.22,0,0,,0,0,,25.6,199,1017.1,89.6,16,83.8,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
